Date,Open,High,Low,Close,Adj Close,Volume,Weekday,OP/CL,Missed Weekday,Missed date
07/04/2016,598.76001,599.599976,589.080017,591.429993,591.429993,3189000,Thursday,,,
08/04/2016,594.320007,597.859985,589,594.599976,594.599976,2591900,Friday,CL,,
11/04/2016,596.140015,604,594.909973,595.929993,595.929993,2704300,Monday,OP,,
12/04/2016,598.400024,604.059998,592.309998,603.169983,603.169983,2636300,Tuesday,,,
13/04/2016,607.679993,616.809998,605.289978,614.820007,614.820007,4228300,Wednesday,,,
14/04/2016,615.070007,624.380005,615.070007,620.75,620.75,3474300,Thursday,,,
15/04/2016,621.919983,626.77002,618.109985,625.890015,625.890015,2887700,Friday,CL,,
18/04/2016,625.349976,637.640015,624.960022,635.349976,635.349976,4336400,Monday,OP,,
19/04/2016,637.140015,638.01001,620.799988,627.900024,627.900024,4055900,Tuesday,,,
20/04/2016,630,636.549988,623,632.98999,632.98999,2609400,Wednesday,,,
21/04/2016,631,637.820007,628.5,631,631,2596300,Thursday,,,
22/04/2016,624.469971,628.25,611.559998,620.5,620.5,5083900,Friday,CL,,
25/04/2016,616.609985,626.97998,616.25,626.200012,626.200012,2682900,Monday,OP,,
26/04/2016,626.169983,626.75,614.880005,616.880005,616.880005,2521400,Tuesday,,,
27/04/2016,611.799988,615.950012,601.280029,606.570007,606.570007,4068800,Wednesday,,,
28/04/2016,615.539978,626.799988,599.200012,602,602,7872600,Thursday,,,
29/04/2016,666,669.97998,654,659.590027,659.590027,10310700,Friday,CL,,
02/05/2016,663.919983,685.5,662.030029,683.849976,683.849976,6578500,Monday,OP,,
03/05/2016,677.359985,680.299988,670.429993,671.320007,671.320007,4923400,Tuesday,,,
04/05/2016,662.590027,674,662.140015,670.900024,670.900024,4574500,Wednesday,,,
05/05/2016,673.309998,676.48999,656,659.090027,659.090027,4884100,Thursday,,,
06/05/2016,656.049988,676.950012,656.01001,673.950012,673.950012,4365300,Friday,CL,,
09/05/2016,673.950012,686.97998,671.409973,679.75,679.75,3982200,Monday,OP,,
10/05/2016,694,704.549988,693.5,703.070007,703.070007,6087000,Tuesday,,,
11/05/2016,705.789978,719,701.650024,713.22998,713.22998,7338200,Wednesday,,,
12/05/2016,717.380005,722.450012,711.51001,717.929993,717.929993,5048200,Thursday,,,
13/05/2016,714.640015,719.25,706.51001,709.919983,709.919983,4763400,Friday,CL,,
16/05/2016,710.130005,713.25,700.280029,710.659973,710.659973,5432900,Monday,OP,,
17/05/2016,709.900024,714.469971,693.909973,695.27002,695.27002,5121400,Tuesday,,,
18/05/2016,689.559998,702.539978,688.76001,697.450012,697.450012,4283200,Wednesday,,,
19/05/2016,691.880005,699.400024,689.559998,698.52002,698.52002,3025600,Thursday,,,
20/05/2016,701.049988,707.23999,700,702.799988,702.799988,2916200,Friday,CL,,
23/05/2016,704.25,706,696.419983,696.75,696.75,2579200,Monday,OP,,
24/05/2016,698.01001,707.5,698,704.200012,704.200012,3033800,Tuesday,,,
25/05/2016,708,710.859985,705.52002,708.349976,708.349976,3267700,Wednesday,,,
26/05/2016,708.330017,715,707.289978,714.909973,714.909973,2436800,Thursday,,,
27/05/2016,715,716.599976,711.099976,712.23999,712.23999,2249200,Friday,CL,,
31/05/2016,712.330017,724.22998,711.320007,722.789978,722.789978,3618300,Tuesday,OP,Monday,30/05/2016
01/06/2016,720.900024,726.429993,718.219971,719.440002,719.440002,3263100,Wednesday,,,
02/06/2016,720.969971,728.280029,715.5,728.23999,728.23999,3020700,Thursday,,,
03/06/2016,726.73999,727,718.429993,725.539978,725.539978,3367300,Friday,CL,,
06/06/2016,726.5,731.5,724.419983,726.72998,726.72998,2704800,Monday,OP,,
07/06/2016,729.890015,730,720.549988,723.73999,723.73999,2732500,Tuesday,,,
08/06/2016,726.400024,729.419983,721.599976,726.640015,726.640015,2223400,Wednesday,,,
09/06/2016,723.099976,728.909973,722.299988,727.650024,727.650024,2170300,Thursday,,,
10/06/2016,722.349976,724.97998,714.210022,717.909973,717.909973,3425700,Friday,CL,,
13/06/2016,714.01001,721.98999,711.159973,715.23999,715.23999,3352200,Monday,OP,,
14/06/2016,712.330017,720.809998,712.27002,719.299988,719.299988,2506900,Tuesday,,,
15/06/2016,722,722.559998,713.349976,714.26001,714.26001,2709400,Wednesday,,,
16/06/2016,712.049988,718,705.299988,717.51001,717.51001,3098000,Thursday,,,
17/06/2016,718.190002,718.200012,699.179993,706.390015,706.390015,5897800,Friday,CL,,
20/06/2016,713.5,721.309998,710.809998,714.01001,714.01001,3677200,Monday,OP,,
21/06/2016,715.719971,718.400024,712.719971,715.820007,715.820007,2137500,Tuesday,,,
22/06/2016,716.580017,717,707.570007,710.599976,710.599976,2260500,Wednesday,,,
23/06/2016,715.5,722.119995,712.5,722.080017,722.080017,2825000,Thursday,,,
24/06/2016,693,712.530029,692.200012,698.960022,698.960022,7632500,Friday,CL,,
27/06/2016,692.01001,696.820007,682.119995,691.359985,691.359985,5568000,Monday,OP,,
28/06/2016,700,708,698.169983,707.950012,707.950012,4037000,Tuesday,,,
29/06/2016,715.75,719.5,713.539978,715.599976,715.599976,3070100,Wednesday,,,
30/06/2016,717.200012,719.369995,712.539978,715.619995,715.619995,2855100,Thursday,,,
01/07/2016,717.320007,728,716.539978,725.679993,725.679993,2920400,Friday,CL,,
05/07/2016,722.799988,729.559998,719.609985,728.099976,728.099976,2431400,Tuesday,OP,Monday,04/07/2016
06/07/2016,725.710022,737.77002,722.580017,737.609985,737.609985,3938200,Wednesday,,,
07/07/2016,739.330017,739.549988,731.630005,736.570007,736.570007,2936700,Thursday,,,
08/07/2016,740.140015,746.099976,738,745.809998,745.809998,3429200,Friday,CL,,
11/07/2016,750,755.900024,747,753.780029,753.780029,3195300,Monday,OP,,
12/07/2016,756.859985,757.340027,740.330017,748.210022,748.210022,5623700,Tuesday,,,
13/07/2016,746.76001,756.869995,741.25,742.630005,742.630005,4142300,Wednesday,,,
14/07/2016,748.859985,749.039978,739.02002,741.200012,741.200012,2390500,Thursday,,,
15/07/2016,746.549988,746.549988,734.049988,735.440002,735.440002,3121400,Friday,CL,,
18/07/2016,735.48999,741.599976,728.719971,736.070007,736.070007,2954900,Monday,OP,,
19/07/2016,732.5,743.330017,732.309998,739.950012,739.950012,2216800,Tuesday,,,
20/07/2016,744,746.25,740.700012,745.719971,745.719971,2214000,Wednesday,,,
21/07/2016,747.5,749.359985,742.789978,744.429993,744.429993,2317100,Thursday,,,
22/07/2016,747.789978,751.280029,743.530029,744.859985,744.859985,2277700,Friday,CL,,
25/07/2016,746.549988,748.5,735.349976,739.609985,739.609985,2679300,Monday,OP,,
26/07/2016,742.710022,743.130005,732.75,735.590027,735.590027,2529700,Tuesday,,,
27/07/2016,737.969971,740.940002,733.859985,736.669983,736.669983,2831800,Wednesday,,,
28/07/2016,745.97998,753.359985,739.700012,752.609985,752.609985,7617600,Thursday,,,
29/07/2016,765,766,755,758.809998,758.809998,6777100,Friday,CL,,
01/08/2016,759.869995,770.5,757.059998,767.73999,767.73999,3578200,Monday,OP,,
02/08/2016,763.809998,765.01001,757.02002,760.580017,760.580017,3603300,Tuesday,,,
03/08/2016,757.059998,758.890015,752.25,754.640015,754.640015,3581500,Wednesday,,,
04/08/2016,753.700012,765,750.349976,760.77002,760.77002,3176000,Thursday,,,
05/08/2016,764.809998,768.469971,763.090027,765.97998,765.97998,2704400,Friday,CL,,
08/08/2016,766.809998,767,761.02002,766.559998,766.559998,1986300,Monday,OP,,
09/08/2016,767.390015,772.599976,766.900024,768.309998,768.309998,1876100,Tuesday,,,
10/08/2016,769.799988,772.099976,766.190002,768.559998,768.559998,1604300,Wednesday,,,
11/08/2016,769.940002,773.75,769.119995,771.23999,771.23999,2016300,Thursday,,,
12/08/2016,768.460022,773.150024,768.419983,772.559998,772.559998,1563300,Friday,CL,,
15/08/2016,771.900024,772.039978,767.710022,768.48999,768.48999,2118500,Monday,OP,,
16/08/2016,768.619995,768.72998,763.820007,764.039978,764.039978,1604600,Tuesday,,,
17/08/2016,764.409973,765.219971,759.200012,764.630005,764.630005,1891100,Wednesday,,,
18/08/2016,764,765.169983,760.599976,764.460022,764.460022,1458800,Thursday,,,
19/08/2016,761.900024,762.48999,756.890015,757.309998,757.309998,2343200,Friday,CL,,
22/08/2016,757.5,759.849976,752.099976,759.47998,759.47998,1679300,Monday,OP,,
23/08/2016,763.309998,764.700012,761,762.450012,762.450012,1524100,Tuesday,,,
24/08/2016,763,763.409973,755.359985,757.25,757.25,1744100,Wednesday,,,
25/08/2016,756,760.559998,754.73999,759.219971,759.219971,1623000,Thursday,,,
26/08/2016,760.049988,770,759.799988,769,769,2776800,Friday,CL,,
29/08/2016,768.719971,774.97998,768.599976,771.289978,771.289978,2185700,Monday,OP,,
30/08/2016,771.049988,771.840027,765.559998,767.580017,767.580017,1709200,Tuesday,,,
31/08/2016,766.599976,769.640015,764,769.159973,769.159973,1633800,Wednesday,,,
01/09/2016,770.900024,772.039978,766.75,770.619995,770.619995,1792300,Thursday,,,
02/09/2016,774.109985,776,771.700012,772.440002,772.440002,2181800,Friday,CL,,
06/09/2016,774.039978,789.47998,770.219971,788.869995,788.869995,3719800,Tuesday,OP,,
07/09/2016,789.530029,790.789978,784.330017,784.47998,784.47998,2424600,Wednesday,,,
08/09/2016,783.890015,786.5,781.440002,784.059998,784.059998,2026400,Thursday,,,
09/09/2016,779.359985,781,760.109985,760.140015,760.140015,4257300,Friday,CL,,
12/09/2016,757.349976,772.659973,756,771.48999,771.48999,3124700,Monday,OP,,
13/09/2016,768.77002,769.890015,759.049988,761.01001,761.01001,3117200,Tuesday,,,
14/09/2016,762.200012,767.5,758.849976,761.090027,761.090027,2523000,Wednesday,,,
15/09/2016,762,770.869995,757.580017,769.690002,769.690002,3034000,Thursday,,,
16/09/2016,773.280029,780.460022,771.659973,778.52002,778.52002,5499200,Friday,CL,,
19/09/2016,779.969971,781.940002,771,775.099976,775.099976,2292500,Monday,OP,,
20/09/2016,776,781.369995,776,780.219971,780.219971,1937200,Tuesday,,,
21/09/2016,783.25,790.690002,779.01001,789.73999,789.73999,2718600,Wednesday,,,
22/09/2016,794.27002,805.890015,794.27002,804.700012,804.700012,4078900,Thursday,,,
23/09/2016,803.130005,807.75,802.119995,805.75,805.75,2353500,Friday,CL,,
26/09/2016,801.799988,805.929993,797.150024,799.159973,799.159973,2651400,Monday,OP,,
27/09/2016,801.849976,816.640015,801.109985,816.109985,816.109985,3819600,Tuesday,,,
28/09/2016,818,830.140015,817.030029,828.719971,828.719971,4422100,Wednesday,,,
29/09/2016,828.26001,837.5,824.630005,829.049988,829.049988,4922200,Thursday,,,
30/09/2016,832.609985,839.950012,832.400024,837.309998,837.309998,4430600,Friday,CL,,
03/10/2016,836,839.859985,831.25,836.73999,836.73999,2769400,Monday,OP,,
04/10/2016,840.909973,842.369995,830.26001,834.030029,834.030029,2950300,Tuesday,,,
05/10/2016,838,845.669983,836.119995,844.359985,844.359985,3469100,Wednesday,,,
06/10/2016,843.700012,847.210022,840.599976,841.659973,841.659973,2684000,Thursday,,,
07/10/2016,845.789978,845.950012,837.450012,839.429993,839.429993,2426200,Friday,CL,,
10/10/2016,843.25,845.200012,840.27002,841.710022,841.710022,1818000,Monday,OP,,
11/10/2016,841.02002,841.289978,828.349976,831,831,3588200,Tuesday,,,
12/10/2016,834,837.669983,830.099976,834.090027,834.090027,2380400,Wednesday,,,
13/10/2016,829,831.799988,821.210022,829.280029,829.280029,3091400,Thursday,,,
14/10/2016,835.080017,835.73999,822.960022,822.960022,822.960022,2999800,Friday,CL,,
17/10/2016,821.5,822,811.679993,812.950012,812.950012,3361500,Monday,OP,,
18/10/2016,822.109985,823.26001,815.02002,817.650024,817.650024,2480800,Tuesday,,,
19/10/2016,820.400024,820.669983,815.169983,817.690002,817.690002,2090700,Wednesday,,,
20/10/2016,813.98999,815.710022,803.099976,810.320007,810.320007,3152000,Thursday,,,
21/10/2016,809.359985,819.419983,809,818.98999,818.98999,2793000,Friday,CL,,
24/10/2016,824.950012,838.299988,822.210022,838.090027,838.090027,4060900,Monday,OP,,
25/10/2016,839.299988,843.090027,833.219971,835.179993,835.179993,3248400,Tuesday,,,
26/10/2016,832.76001,833.440002,820,822.590027,822.590027,3998100,Wednesday,,,
27/10/2016,831.23999,831.719971,815.429993,818.359985,818.359985,7406400,Thursday,,,
28/10/2016,782,789.48999,774.609985,776.320007,776.320007,10841100,Friday,CL,,
31/10/2016,781.030029,793.700012,780.109985,789.820007,789.820007,5413300,Monday,OP,,
01/11/2016,799,800.840027,776.710022,785.409973,785.409973,5305400,Tuesday,,,
02/11/2016,783.929993,784.75,763.549988,765.559998,765.559998,5026500,Wednesday,,,
03/11/2016,765.049988,777,764,767.030029,767.030029,3872500,Thursday,,,
04/11/2016,762.789978,766,753.22998,755.049988,755.049988,5122100,Friday,CL,,
07/11/2016,771.640015,787.72998,770.940002,784.929993,784.929993,5984400,Monday,OP,,
08/11/2016,784.969971,791.73999,779.099976,787.75,787.75,3373300,Tuesday,,,
09/11/2016,764,777.5,760.090027,771.880005,771.880005,8562900,Wednesday,,,
10/11/2016,778.809998,778.830017,717.700012,742.380005,742.380005,12747000,Thursday,,,
11/11/2016,735.72998,743.26001,728.900024,739.01001,739.01001,6622800,Friday,CL,,
14/11/2016,745.51001,746,710.099976,719.070007,719.070007,7283200,Monday,OP,,
15/11/2016,730,746.780029,725.98999,743.23999,743.23999,6755800,Tuesday,,,
16/11/2016,739.880005,749.869995,735.609985,746.48999,746.48999,3601400,Wednesday,,,
17/11/2016,749.320007,757.5,748,756.400024,756.400024,3690100,Thursday,,,
18/11/2016,761,767.73999,757.640015,760.159973,760.159973,4373400,Friday,CL,,
21/11/2016,766,780.349976,765.109985,780,780,4614600,Monday,OP,,
22/11/2016,788.169983,792.400024,781,785.330017,785.330017,5311300,Tuesday,,,
23/11/2016,781.72998,781.75,773.119995,780.119995,780.119995,3522500,Wednesday,,,
25/11/2016,786.5,786.75,777.900024,780.369995,780.369995,1837100,Friday,CL,,
28/11/2016,776.98999,777,764.23999,766.77002,766.77002,4438800,Monday,OP,,
29/11/2016,768,769.890015,761.320007,762.52002,762.52002,3272300,Tuesday,,,
30/11/2016,762,768.090027,750.25,750.570007,750.570007,4625900,Wednesday,,,
01/12/2016,752.409973,753.369995,738.030029,743.650024,743.650024,4666000,Thursday,,,
02/12/2016,743.400024,748.48999,736.700012,740.340027,740.340027,3561300,Friday,CL,,
05/12/2016,745,761.48999,742,759.359985,759.359985,4314700,Monday,OP,,
06/12/2016,763.98999,768.23999,757.25,764.719971,764.719971,3794700,Tuesday,,,
07/12/2016,764.549988,770.419983,755.820007,770.419983,770.419983,3684900,Wednesday,,,
08/12/2016,771.869995,773.789978,765.190002,767.330017,767.330017,3189600,Thursday,,,
09/12/2016,770,770.25,765.340027,768.659973,768.659973,2470900,Friday,CL,,
12/12/2016,766.400024,766.890015,757.200012,760.119995,760.119995,2963900,Monday,OP,,
13/12/2016,764.960022,782.460022,762,774.340027,774.340027,5285300,Tuesday,,,
14/12/2016,778.25,780.859985,762.809998,768.820007,768.820007,5454800,Wednesday,,,
15/12/2016,766.280029,769.099976,760.309998,761,761,3801900,Thursday,,,
16/12/2016,765,765.130005,754,757.77002,757.77002,4828700,Friday,CL,,
19/12/2016,758.890015,770.5,756.159973,766,766,3113200,Monday,OP,,
20/12/2016,768.650024,774.390015,767.710022,771.219971,771.219971,2703600,Tuesday,,,
21/12/2016,770,771.219971,765.700012,770.599976,770.599976,2044600,Wednesday,,,
22/12/2016,768.119995,771.210022,763.02002,766.340027,766.340027,2543600,Thursday,,,
23/12/2016,764.549988,766.5,757.98999,760.590027,760.590027,1976900,Friday,CL,,
27/12/2016,763.400024,774.650024,761.200012,771.400024,771.400024,2638700,Tuesday,OP,Monday,26/12/2016
28/12/2016,776.25,780,770.5,772.130005,772.130005,3301000,Wednesday,,,
29/12/2016,772.400024,773.400024,760.849976,765.150024,765.150024,3153500,Thursday,,,
30/12/2016,766.469971,767.400024,748.280029,749.869995,749.869995,4139400,Friday,CL,,
03/01/2017,757.919983,758.76001,747.700012,753.669983,753.669983,3521100,Tuesday,OP,Monday,02/01/2017
04/01/2017,758.390015,759.679993,754.200012,757.179993,757.179993,2510500,Wednesday,,,
05/01/2017,761.549988,782.400024,760.26001,780.450012,780.450012,5830100,Thursday,,,
06/01/2017,782.359985,799.440002,778.47998,795.98999,795.98999,5986200,Friday,CL,,
09/01/2017,798,801.77002,791.77002,796.919983,796.919983,3440100,Monday,OP,,
10/01/2017,796.599976,798,789.539978,795.900024,795.900024,2558400,Tuesday,,,
11/01/2017,793.659973,799.5,789.51001,799.02002,799.02002,2992800,Wednesday,,,
12/01/2017,800.309998,814.130005,799.5,813.640015,813.640015,4873900,Thursday,,,
13/01/2017,814.320007,821.650024,811.400024,817.140015,817.140015,3791900,Friday,CL,,
17/01/2017,815.700012,816,803.440002,809.719971,809.719971,3659400,Tuesday,OP,Monday,16/01/2017
18/01/2017,809.5,811.72998,804.27002,807.47998,807.47998,2354200,Wednesday,,,
19/01/2017,810,813.51001,807.320007,809.039978,809.039978,2540800,Thursday,,,
20/01/2017,815.280029,816.02002,806.26001,808.330017,808.330017,3376200,Friday,CL,,
23/01/2017,806.799988,818.5,805.080017,817.880005,817.880005,2797500,Monday,OP,,
24/01/2017,822,823.98999,814.5,822.440002,822.440002,2971700,Tuesday,,,
25/01/2017,825.789978,837.419983,825.289978,836.52002,836.52002,3922600,Wednesday,,,
26/01/2017,835.530029,843.840027,833,839.150024,839.150024,3586300,Thursday,,,
27/01/2017,839,839.700012,829.440002,835.77002,835.77002,2998700,Friday,CL,,
30/01/2017,833,833.5,816.380005,830.380005,830.380005,3747300,Monday,OP,,
31/01/2017,823.75,826.98999,819.559998,823.47998,823.47998,3137200,Tuesday,,,
01/02/2017,829.210022,833.780029,824.940002,832.349976,832.349976,3850200,Wednesday,,,
02/02/2017,836.590027,842.48999,828.26001,839.950012,839.950012,7350500,Thursday,,,
03/02/2017,806.719971,818.299988,804,810.200012,810.200012,10868800,Friday,CL,,
06/02/2017,809.799988,810.719971,803,807.640015,807.640015,3897300,Monday,OP,,
07/02/2017,809.309998,816.159973,807.5,812.5,812.5,3466100,Tuesday,,,
08/02/2017,812.690002,821.47998,812.5,819.710022,819.710022,2858000,Wednesday,,,
09/02/2017,821.599976,825,819.710022,821.359985,821.359985,2484900,Thursday,,,
10/02/2017,823.820007,828,822.849976,827.460022,827.460022,2429600,Friday,CL,,
13/02/2017,831.619995,843,828.549988,836.530029,836.530029,4172600,Monday,OP,,
14/02/2017,837,838.309998,831.450012,836.390015,836.390015,2787900,Tuesday,,,
15/02/2017,834,842.809998,832.820007,842.700012,842.700012,2968900,Wednesday,,,
16/02/2017,841.840027,845,839.380005,844.140015,844.140015,2714700,Thursday,,,
17/02/2017,842,847.27002,840.72998,845.070007,845.070007,3112300,Friday,CL,,
21/02/2017,848.840027,857.97998,847.25,856.440002,856.440002,3507700,Tuesday,OP,Monday,20/02/2017
22/02/2017,856.950012,858.429993,852.179993,855.609985,855.609985,2617000,Wednesday,,,
23/02/2017,857.570007,860.859985,848,852.190002,852.190002,3462000,Thursday,,,
24/02/2017,844.690002,845.809998,837.75,845.23999,845.23999,3688000,Friday,CL,,
27/02/2017,842.380005,852.5,839.669983,848.640015,848.640015,2713600,Monday,OP,,
28/02/2017,851.450012,854.090027,842.049988,845.039978,845.039978,2793700,Tuesday,,,
01/03/2017,853.049988,854.830017,849.01001,853.080017,853.080017,2760100,Wednesday,,,
02/03/2017,853.080017,854.820007,847.280029,848.909973,848.909973,2132100,Thursday,,,
03/03/2017,847.200012,851.98999,846.27002,849.880005,849.880005,1941100,Friday,CL,,
06/03/2017,845.22998,848.48999,841.119995,846.609985,846.609985,2610400,Monday,OP,,
07/03/2017,845.47998,848.460022,843.75,846.02002,846.02002,2247600,Tuesday,,,
08/03/2017,848,853.070007,846.789978,850.5,850.5,2286500,Wednesday,,,
09/03/2017,851,856.400024,850.309998,853,853,2048200,Thursday,,,
10/03/2017,857,857.349976,851.719971,852.460022,852.460022,2436400,Friday,CL,,
13/03/2017,851.77002,855.690002,851.710022,854.590027,854.590027,1909700,Monday,OP,,
14/03/2017,853.549988,853.75,847.549988,852.530029,852.530029,2130600,Tuesday,,,
15/03/2017,854.330017,854.450012,847.109985,852.969971,852.969971,2562200,Wednesday,,,
16/03/2017,855.299988,855.5,850.51001,853.419983,853.419983,1842300,Thursday,,,
17/03/2017,853.48999,853.830017,850.640015,852.309998,852.309998,3384400,Friday,CL,,
20/03/2017,851.51001,857.799988,851.01001,856.969971,856.969971,2282700,Monday,OP,,
21/03/2017,858.840027,862.799988,841.309998,843.200012,843.200012,4382900,Tuesday,,,
22/03/2017,840.429993,849.369995,839.049988,848.059998,848.059998,2658700,Wednesday,,,
23/03/2017,848.200012,850.890015,844.799988,847.380005,847.380005,1953000,Thursday,,,
24/03/2017,851.679993,851.799988,843.530029,845.609985,845.609985,2138300,Friday,CL,,
27/03/2017,838.070007,850.299988,833.5,846.820007,846.820007,2755800,Monday,OP,,
28/03/2017,851.75,858.460022,850.099976,856,856,3041600,Tuesday,,,
29/03/2017,859.049988,876.440002,859.02002,874.320007,874.320007,4485800,Wednesday,,,
30/03/2017,874.950012,877.059998,871.659973,876.340027,876.340027,2762700,Thursday,,,
31/03/2017,877,890.349976,876.650024,886.539978,886.539978,3957600,Friday,CL,,
03/04/2017,888,893.48999,885.419983,891.51001,891.51001,3422300,Monday,OP,,
04/04/2017,891.5,908.539978,890.280029,906.830017,906.830017,4984700,Tuesday,,,
05/04/2017,910.820007,923.719971,905.619995,909.280029,909.280029,7508400,Wednesday,,,
06/04/2017,913.799988,917.190002,894.48999,898.280029,898.280029,6344100,Thursday,,,
07/04/2017,899.650024,900.090027,889.309998,894.880005,894.880005,3710900,Friday,CL,,
10/04/2017,899.630005,908.51001,899,907.039978,907.039978,3184300,Monday,OP,,
11/04/2017,907.039978,911.23999,897.5,902.359985,902.359985,3012700,Tuesday,,,
12/04/2017,903.090027,904.090027,895.25,896.22998,896.22998,2456100,Wednesday,,,
13/04/2017,891.450012,894.969971,884.48999,884.669983,884.669983,3174600,Thursday,CL,Friday,14/04/2017
17/04/2017,887.5,902.380005,887.5,901.98999,901.98999,2854700,Monday,OP,,
18/04/2017,900.98999,909.609985,900.780029,903.780029,903.780029,2999200,Tuesday,,,
19/04/2017,907.840027,910.5,897.369995,899.200012,899.200012,2870200,Wednesday,,,
20/04/2017,899.700012,905.320007,896.289978,902.059998,902.059998,2814400,Thursday,,,
21/04/2017,902.669983,903.650024,896.77002,898.530029,898.530029,2420500,Friday,CL,,
24/04/2017,908.679993,909.98999,903.820007,907.409973,907.409973,3122900,Monday,OP,,
25/04/2017,907.039978,909.47998,903,907.619995,907.619995,3380600,Tuesday,,,
26/04/2017,910.299988,915.75,907.559998,909.289978,909.289978,2608900,Wednesday,,,
27/04/2017,914.390015,921.859985,912.109985,918.380005,918.380005,5305500,Thursday,,,
28/04/2017,948.830017,949.590027,924.330017,924.98999,924.98999,7335800,Friday,CL,,
01/05/2017,927.799988,954.400024,927.799988,948.22998,948.22998,5466500,Monday,OP,,
02/05/2017,946.650024,950.099976,941.409973,946.940002,946.940002,3848800,Tuesday,,,
03/05/2017,946,946,935.900024,941.030029,941.030029,3582700,Wednesday,,,
04/05/2017,944.75,945,934.219971,937.530029,937.530029,2418400,Thursday,,,
05/05/2017,940.52002,940.789978,930.299988,934.150024,934.150024,2866400,Friday,CL,,
08/05/2017,940.950012,949.049988,939.210022,949.039978,949.039978,3415700,Monday,OP,,
09/05/2017,952.799988,957.890015,950.200012,952.820007,952.820007,3262100,Tuesday,,,
10/05/2017,953.5,953.75,945,948.950012,948.950012,2096500,Wednesday,,,
11/05/2017,945.109985,950.289978,940.780029,947.619995,947.619995,2194100,Thursday,,,
12/05/2017,954.5,962.789978,951.530029,961.349976,961.349976,3625900,Friday,CL,,
15/05/2017,958.72998,963.150024,956.059998,957.969971,957.969971,4270600,Monday,OP,,
16/05/2017,961,970.059998,960.909973,966.070007,966.070007,3126100,Tuesday,,,
17/05/2017,954.700012,960.400024,944.119995,944.76001,944.76001,5145600,Wednesday,,,
18/05/2017,944.799988,962.75,944.76001,958.48999,958.48999,3939300,Thursday,,,
19/05/2017,962.840027,968.919983,959.719971,959.840027,959.840027,3972100,Friday,CL,,
22/05/2017,964,971.380005,962.900024,970.669983,970.669983,2642200,Monday,OP,,
23/05/2017,975.02002,975.200012,966.849976,971.539978,971.539978,2415600,Tuesday,,,
24/05/2017,976,981,970.22998,980.349976,980.349976,2446000,Wednesday,,,
25/05/2017,984.849976,999,982.109985,993.380005,993.380005,4822000,Thursday,,,
26/05/2017,995,998.650024,989.25,995.780029,995.780029,3469200,Friday,CL,,
30/05/2017,996.51001,1001.200012,995.52002,996.700012,996.700012,3263100,Tuesday,OP,Monday,29/05/2017
31/05/2017,1000,1000.119995,982.159973,994.619995,994.619995,3913100,Wednesday,,,
01/06/2017,998.590027,998.98999,991.369995,995.950012,995.950012,2454800,Thursday,,,
02/06/2017,998.98999,1008.47998,995.669983,1006.72998,1006.72998,3752300,Friday,CL,,
05/06/2017,1007.22998,1013.210022,1003.51001,1011.340027,1011.340027,2719900,Monday,OP,,
06/06/2017,1012,1016.5,1001.25,1003,1003,3346400,Tuesday,,,
07/06/2017,1005.950012,1010.25,1002,1010.070007,1010.070007,2823000,Wednesday,,,
08/06/2017,1012.059998,1013.609985,1006.109985,1010.27002,1010.27002,2753300,Thursday,,,
09/06/2017,1012.5,1012.98999,927,978.309998,978.309998,7647700,Friday,CL,,
12/06/2017,967,975.950012,945,964.909973,964.909973,9447200,Monday,OP,,
13/06/2017,977.98999,984.5,966.099976,980.789978,980.789978,4580000,Tuesday,,,
14/06/2017,988.590027,990.340027,966.710022,976.469971,976.469971,3974900,Wednesday,,,
15/06/2017,958.700012,965.72998,950.859985,964.169983,964.169983,5373900,Thursday,,,
16/06/2017,996,999.75,982,987.710022,987.710022,11472700,Friday,CL,,
19/06/2017,1017,1017,989.900024,995.169983,995.169983,5043400,Monday,OP,,
20/06/2017,998,1004.880005,992.02002,992.590027,992.590027,4076800,Tuesday,,,
21/06/2017,998.700012,1002.719971,992.650024,1002.22998,1002.22998,2922500,Wednesday,,,
22/06/2017,1002.22998,1006.960022,997.200012,1001.299988,1001.299988,2253400,Thursday,,,
23/06/2017,1002.539978,1004.619995,998.02002,1003.73999,1003.73999,2879100,Friday,CL,,
26/06/2017,1008.5,1009.799988,992,993.97998,993.97998,3386200,Monday,OP,,
27/06/2017,990.690002,998.799988,976,976.780029,976.780029,3782400,Tuesday,,,
28/06/2017,978.549988,990.679993,969.210022,990.330017,990.330017,3737600,Wednesday,,,
29/06/2017,979,987.559998,965.25,975.929993,975.929993,4303000,Thursday,,,
30/06/2017,980.119995,983.469971,967.609985,968,968,3390300,Friday,CL,,
03/07/2017,972.789978,974.48999,951,953.659973,953.659973,2909100,Monday,OP,,
05/07/2017,961.530029,975,955.25,971.400024,971.400024,3653000,Wednesday,,,
06/07/2017,964.659973,974.400024,959.02002,965.140015,965.140015,3259600,Thursday,,,
07/07/2017,969.549988,980.109985,969.140015,978.76001,978.76001,2643400,Friday,CL,,
10/07/2017,985,999.440002,983.5,996.469971,996.469971,3546300,Monday,OP,,
11/07/2017,993,995.98999,983.719971,994.130005,994.130005,2982700,Tuesday,,,
12/07/2017,1000.650024,1008.549988,998.099976,1006.51001,1006.51001,3608600,Wednesday,,,
13/07/2017,1004.619995,1006.880005,995.900024,1000.630005,1000.630005,2880800,Thursday,,,
